"","state_name","total_test","total_case","total_death","total_hosp","category","count","strata_type","data_type"
"812","Pennsylvania",327836,61611,4403,1867,"UNKNOWN/OTHER",661,"sex","case"
"813","Rhode Island",108480,12434,489,1403,"FEMALE",5201,"sex","case"
"814","Rhode Island",108480,12434,489,1403,"MALE",4243,"sex","case"
"815","Rhode Island",108480,12434,489,1403,"PENDING",155,"sex","case"
"816","South Carolina",NA,8661,NA,NA,"FEMALE",1816,"sex","case"
"817","South Carolina",NA,8661,NA,NA,"MALE",2143,"sex","case"
"818","South Carolina",NA,8661,NA,NA,"UNKNOWN/OTHER",0,"sex","case"
"819","South Dakota",28176,3959,44,304,"FEMALE",1816,"sex","case"
"820","South Dakota",28176,3959,44,304,"MALE",2143,"sex","case"
"821","South Dakota",28176,3959,44,304,"UNKNOWN/OTHER",0,"sex","case"
"822","Tennessee",320201,17288,295,NA,"FEMALE",7089,"sex","case"
"823","Tennessee",320201,17288,295,NA,"MALE",9292,"sex","case"
"824","Tennessee",320201,17288,295,NA,"UNKNOWN/OTHER",907,"sex","case"
"825","Texas",678471,46999,1305,NA,"FEMALE",6567,"sex","case"
"826","Texas",678471,46999,1305,NA,"MALE",7410,"sex","case"
"827","Texas",678471,46999,1305,NA,"PENDING",32742,"sex","case"
"828","Texas",678471,46999,1305,NA,"UNKNOWN/OTHER",280,"sex","case"
"829","Utah",166774,7068,78,578,"FEMALE",3340,"sex","case"
"830","Utah",166774,7068,78,578,"MALE",3717,"sex","case"
"831","Vermont",22276,934,53,NA,"FEMALE",490,"sex","case"
"832","Vermont",22276,934,53,NA,"MALE",440,"sex","case"
"833","Vermont",22276,934,53,NA,"UNKNOWN/OTHER",4,"sex","case"
"834","Virginia",NA,29683,1002,3724,"FEMALE",14838,"sex","case"
"835","Virginia",NA,29683,1002,3724,"MALE",14654,"sex","case"
"836","Virginia",NA,29683,1002,3724,"UNKNOWN/OTHER",191,"sex","case"
"837","Washington",280993,18288,NA,NA,"FEMALE",0.52,"sex","case"
"838","Washington",280993,18288,NA,NA,"MALE",0.46,"sex","case"
"839","Washington",280993,18288,NA,NA,"UNKNOWN/OTHER",0.02,"sex","case"
"840","West Virginia",73617,1470,64,48,"FEMALE",0.569,"sex","case"
"841","West Virginia",73617,1470,64,48,"MALE",0.427,"sex","case"
"842","West Virginia",73617,1470,64,48,"UNKNOWN/OTHER",0.004,"sex","case"
"843","Wisconsin",146393,12187,453,2018,"FEMALE",0.51,"sex","case"
"844","Wisconsin",146393,12187,453,2018,"MALE",0.49,"sex","case"
"845","Wisconsin",146393,12187,453,2018,"UNKNOWN/OTHER",0,"sex","case"
"846","Wyoming",16219,559,7,NA,"FEMALE",0.492,"sex","case"
"847","Wyoming",16219,559,7,NA,"MALE",0.504,"sex","case"
"848","Wyoming",16219,559,7,NA,"UNKNOWN/OTHER",0.004,"sex","case"
"849","Alabama",NA,11505,485,1390,"65+",393,"age","death"
"850","Alabama",NA,11505,485,1390,"50-64",80,"age","death"
"851","Alabama",NA,11505,485,1390,"25-49",12,"age","death"
"852","Alaska",33281,392,10,43,"0-10",0,"age","death"
"853","Alaska",33281,392,10,43,"10-19",0,"age","death"
"854","Alaska",33281,392,10,43,"20-29",0,"age","death"
"855","Alaska",33281,392,10,43,"30-39",2,"age","death"
"856","Alaska",33281,392,10,43,"40-49",0,"age","death"
"857","Alaska",33281,392,10,43,"50-59",1,"age","death"
"858","Alaska",33281,392,10,43,"60-69",1,"age","death"
"859","Alaska",33281,392,10,43,"70-79",5,"age","death"
"860","Alaska",33281,392,10,43,"80+",1,"age","death"
"861","Alaska",33281,392,10,43,"UNKNOWN",0,"age","death"
"862","Arizona",194504,13631,679,1683,"0-19",0,"age","death"
"863","Arizona",194504,13631,679,1683,"20-44",26,"age","death"
"864","Arizona",194504,13631,679,1683,"45-54",33,"age","death"
"865","Arizona",194504,13631,679,1683,"55-64",77,"age","death"
"866","Arizona",194504,13631,679,1683,"65+",542,"age","death"
"867","Arizona",194504,13631,679,1683,"UNKNOWN",NA,"age","death"
"868","Arkansas",93623,4578,98,520,NA,NA,"age","death"
"869","California",NA,76793,3119,NA,"0-17",0,"age","death"
"870","California",NA,76793,3119,NA,"18-49",30,"age","death"
"871","California",NA,76793,3119,NA,"50-64",155,"age","death"
"872","California",NA,76793,3119,NA,"65+",468,"age","death"
"873","Colorado",NA,19507,963,3251,"10-19",2,"age","death"
"874","Colorado",NA,19507,963,3251,"20-29",7,"age","death"
"875","Colorado",NA,19507,963,3251,"30-39",7,"age","death"
"876","Colorado",NA,19507,963,3251,"40-49",31,"age","death"
"877","Colorado",NA,19507,963,3251,"50-59",60,"age","death"
"878","Colorado",NA,19507,963,3251,"60-69",158,"age","death"
"879","Colorado",NA,19507,963,3251,"70-79",280,"age","death"
"880","Colorado",NA,19507,963,3251,"80+",647,"age","death"
"881","Connecticut",164755,36703,3339,NA,"0-9",1,"age","death"
"882","Connecticut",164755,36703,3339,NA,"10-19",1,"age","death"
"883","Connecticut",164755,36703,3339,NA,"20-29",4,"age","death"
"884","Connecticut",164755,36703,3339,NA,"30-39",20,"age","death"
"885","Connecticut",164755,36703,3339,NA,"40-49",46,"age","death"
"886","Connecticut",164755,36703,3339,NA,"50-59",136,"age","death"
"887","Connecticut",164755,36703,3339,NA,"60-69",418,"age","death"
"888","Connecticut",164755,36703,3339,NA,"70-79",720,"age","death"
"889","Connecticut",164755,36703,3339,NA,"80+",1991,"age","death"
"890","Delaware",39758,7547,286,NA,"0-4",0,"age","death"
"891","Delaware",39758,7547,286,NA,"5-17",0,"age","death"
"892","Delaware",39758,7547,286,NA,"18-34",8,"age","death"
"893","Delaware",39758,7547,286,NA,"35-49",6,"age","death"
"894","Delaware",39758,7547,286,NA,"50-64",43,"age","death"
"895","Delaware",39758,7547,286,NA,"65+",229,"age","death"
"896","District of Columbia",35532,7042,375,NA,NA,NA,"age","death"
"897","Florida",630795,43607,1964,NA,"0-4",0,"age","death"
"898","Florida",630795,43607,1964,NA,"5-14",0,"age","death"
"899","Florida",630795,43607,1964,NA,"15-24",0,"age","death"
"900","Florida",630795,43607,1964,NA,"25-34",14,"age","death"
"901","Florida",630795,43607,1964,NA,"35-44",33,"age","death"
"902","Florida",630795,43607,1964,NA,"45-54",77,"age","death"
"903","Florida",630795,43607,1964,NA,"55-64",184,"age","death"
"904","Florida",630795,43607,1964,NA,"65-74",432,"age","death"
"905","Florida",630795,43607,1964,NA,"75-84",590,"age","death"
"906","Florida",630795,43607,1964,NA,"85+",634,"age","death"
"907","Florida",630795,43607,1964,NA,"UNKNOWN",0,"age","death"
"908","Georgia",NA,37212,1598,6767,".",2,"age","death"
"909","Georgia",NA,37212,1598,6767,"22",2,"age","death"
"910","Georgia",NA,37212,1598,6767,"26",2,"age","death"
"911","Georgia",NA,37212,1598,6767,"27",1,"age","death"
"912","Georgia",NA,37212,1598,6767,"28",1,"age","death"
"913","Georgia",NA,37212,1598,6767,"29",3,"age","death"
"914","Georgia",NA,37212,1598,6767,"30",2,"age","death"
"915","Georgia",NA,37212,1598,6767,"31",4,"age","death"
"916","Georgia",NA,37212,1598,6767,"32",2,"age","death"
"917","Georgia",NA,37212,1598,6767,"33",6,"age","death"
"918","Georgia",NA,37212,1598,6767,"34",5,"age","death"
"919","Georgia",NA,37212,1598,6767,"35",2,"age","death"
"920","Georgia",NA,37212,1598,6767,"36",3,"age","death"
"921","Georgia",NA,37212,1598,6767,"37",3,"age","death"
"922","Georgia",NA,37212,1598,6767,"38",3,"age","death"
"923","Georgia",NA,37212,1598,6767,"39",1,"age","death"
"924","Georgia",NA,37212,1598,6767,"40",2,"age","death"
"925","Georgia",NA,37212,1598,6767,"42",3,"age","death"
"926","Georgia",NA,37212,1598,6767,"43",4,"age","death"
"927","Georgia",NA,37212,1598,6767,"44",7,"age","death"
"928","Georgia",NA,37212,1598,6767,"45",7,"age","death"
"929","Georgia",NA,37212,1598,6767,"46",5,"age","death"
"930","Georgia",NA,37212,1598,6767,"47",3,"age","death"
"931","Georgia",NA,37212,1598,6767,"48",13,"age","death"
"932","Georgia",NA,37212,1598,6767,"49",13,"age","death"
"933","Georgia",NA,37212,1598,6767,"50",8,"age","death"
"934","Georgia",NA,37212,1598,6767,"51",6,"age","death"
"935","Georgia",NA,37212,1598,6767,"52",6,"age","death"
"936","Georgia",NA,37212,1598,6767,"53",16,"age","death"
"937","Georgia",NA,37212,1598,6767,"54",15,"age","death"
"938","Georgia",NA,37212,1598,6767,"55",12,"age","death"
"939","Georgia",NA,37212,1598,6767,"56",19,"age","death"
"940","Georgia",NA,37212,1598,6767,"57",14,"age","death"
"941","Georgia",NA,37212,1598,6767,"58",22,"age","death"
"942","Georgia",NA,37212,1598,6767,"59",19,"age","death"
"943","Georgia",NA,37212,1598,6767,"60",17,"age","death"
"944","Georgia",NA,37212,1598,6767,"61",26,"age","death"
"945","Georgia",NA,37212,1598,6767,"62",29,"age","death"
"946","Georgia",NA,37212,1598,6767,"63",39,"age","death"
"947","Georgia",NA,37212,1598,6767,"64",25,"age","death"
"948","Georgia",NA,37212,1598,6767,"65",40,"age","death"
"949","Georgia",NA,37212,1598,6767,"66",36,"age","death"
"950","Georgia",NA,37212,1598,6767,"67",34,"age","death"
"951","Georgia",NA,37212,1598,6767,"68",45,"age","death"
"952","Georgia",NA,37212,1598,6767,"69",28,"age","death"
"953","Georgia",NA,37212,1598,6767,"70",41,"age","death"
"954","Georgia",NA,37212,1598,6767,"71",44,"age","death"
"955","Georgia",NA,37212,1598,6767,"72",28,"age","death"
"956","Georgia",NA,37212,1598,6767,"73",53,"age","death"
"957","Georgia",NA,37212,1598,6767,"74",43,"age","death"
"958","Georgia",NA,37212,1598,6767,"75",52,"age","death"
"959","Georgia",NA,37212,1598,6767,"76",40,"age","death"
"960","Georgia",NA,37212,1598,6767,"77",42,"age","death"
"961","Georgia",NA,37212,1598,6767,"78",52,"age","death"
"962","Georgia",NA,37212,1598,6767,"79",50,"age","death"
"963","Georgia",NA,37212,1598,6767,"80",34,"age","death"
"964","Georgia",NA,37212,1598,6767,"81",47,"age","death"
"965","Georgia",NA,37212,1598,6767,"82",47,"age","death"
"966","Georgia",NA,37212,1598,6767,"83",51,"age","death"
"967","Georgia",NA,37212,1598,6767,"84",49,"age","death"
"968","Georgia",NA,37212,1598,6767,"85",54,"age","death"
"969","Georgia",NA,37212,1598,6767,"86",24,"age","death"
"970","Georgia",NA,37212,1598,6767,"87",39,"age","death"
"971","Georgia",NA,37212,1598,6767,"88",29,"age","death"
"972","Georgia",NA,37212,1598,6767,"89",38,"age","death"
"973","Georgia",NA,37212,1598,6767,"90+",186,"age","death"
"974","Hawaii",41788,639,17,82,NA,NA,"age","death"
"975","Idaho",36456,2419,73,213,"0-17",0,"age","death"
"976","Idaho",36456,2419,73,213,"18-29",0,"age","death"
"977","Idaho",36456,2419,73,213,"30-39",0,"age","death"
"978","Idaho",36456,2419,73,213,"40-49",0,"age","death"
"979","Idaho",36456,2419,73,213,"50-59",2,"age","death"
"980","Idaho",36456,2419,73,213,"60-69",9,"age","death"
"981","Idaho",36456,2419,73,213,"70-79",15,"age","death"
"982","Idaho",36456,2419,73,213,"80+",47,"age","death"
"983","Illinois",561649,92457,4129,NA,"0-20",3,"age","death"
"984","Illinois",561649,92457,4129,NA,"20-29",18,"age","death"
"985","Illinois",561649,92457,4129,NA,"30-39",61,"age","death"
"986","Illinois",561649,92457,4129,NA,"40-49",140,"age","death"
"987","Illinois",561649,92457,4129,NA,"50-59",352,"age","death"
"988","Illinois",561649,92457,4129,NA,"60-69",721,"age","death"
"989","Illinois",561649,92457,4129,NA,"70-79",1005,"age","death"
"990","Illinois",561649,92457,4129,NA,"80+",1829,"age","death"
"991","Illinois",561649,92457,4129,NA,"UNKNOWN",0,"age","death"
"992","Indiana",171358,27280,1596,NA,"0-19",2,"age","death"
"993","Indiana",171358,27280,1596,NA,"20-29",3,"age","death"
"994","Indiana",171358,27280,1596,NA,"30-39",12,"age","death"
"995","Indiana",171358,27280,1596,NA,"40-49",30,"age","death"
"996","Indiana",171358,27280,1596,NA,"50-59",93,"age","death"
"997","Indiana",171358,27280,1596,NA,"60-69",262,"age","death"
"998","Indiana",171358,27280,1596,NA,"70-79",394,"age","death"
"999","Indiana",171358,27280,1596,NA,"80+",798,"age","death"
"1000","Indiana",171358,27280,1596,NA,"UNKNOWN",2,"age","death"
"1001","Iowa",96300,14328,346,NA,"0-17",0,"age","death"
"1002","Iowa",96300,14328,346,NA,"18-40",0.0203,"age","death"
"1003","Iowa",96300,14328,346,NA,"41-60",0.1014,"age","death"
"1004","Iowa",96300,14328,346,NA,"61-80",0.4116,"age","death"
"1005","Iowa",96300,14328,346,NA,"80+",0.4667,"age","death"
"1006","Kansas",61488,7886,172,724,"0-9",0,"age","death"
"1007","Kansas",61488,7886,172,724,"10-17",0,"age","death"
"1008","Kansas",61488,7886,172,724,"18-24",0,"age","death"
"1009","Kansas",61488,7886,172,724,"25-34",0,"age","death"
"1010","Kansas",61488,7886,172,724,"35-44",5,"age","death"
"1011","Kansas",61488,7886,172,724,"45-54",7,"age","death"
"1012","Kansas",61488,7886,172,724,"55-64",25,"age","death"
"1013","Kansas",61488,7886,172,724,"65-74",30,"age","death"
"1014","Kansas",61488,7886,172,724,"75-84",39,"age","death"
"1015","Kansas",61488,7886,172,724,"85+",66,"age","death"
"1016","Kansas",61488,7886,172,724,"UNKNOWN",NA,"age","death"
"1017","Kentucky",129405,7688,334,1504,"0-9",0,"age","death"
"1018","Kentucky",129405,7688,334,1504,"10-19",0,"age","death"
"1019","Kentucky",129405,7688,334,1504,"20-29",0,"age","death"
"1020","Kentucky",129405,7688,334,1504,"30-39",2,"age","death"
"1021","Kentucky",129405,7688,334,1504,"40-49",5,"age","death"
"1022","Kentucky",129405,7688,334,1504,"50-59",22,"age","death"
"1023","Kentucky",129405,7688,334,1504,"60-69",53,"age","death"
"1024","Kentucky",129405,7688,334,1504,"70-79",78,"age","death"
"1025","Kentucky",129405,7688,334,1504,"80+",174,"age","death"
"1026","Kentucky",129405,7688,334,1504,"UNKNOWN",0,"age","death"
"1027","Louisiana",259742,34117,2413,NA,"0-18",2,"age","death"
"1028","Louisiana",259742,34117,2413,NA,"18-29",9,"age","death"
"1029","Louisiana",259742,34117,2413,NA,"30-39",42,"age","death"
"1030","Louisiana",259742,34117,2413,NA,"40-49",92,"age","death"
"1031","Louisiana",259742,34117,2413,NA,"50-59",209,"age","death"
"1032","Louisiana",259742,34117,2413,NA,"60-69",440,"age","death"
"1033","Louisiana",259742,34117,2413,NA,"70+",1619,"age","death"
"1034","Maine",NA,1648,70,214,NA,NA,"age","death"
"1035","Maryland",190175,37968,1842,6755,"20-29",10,"age","death"
"1036","Maryland",190175,37968,1842,6755,"30-39",22,"age","death"
"1037","Maryland",190175,37968,1842,6755,"40-49",51,"age","death"
"1038","Maryland",190175,37968,1842,6755,"50-59",123,"age","death"
"1039","Maryland",190175,37968,1842,6755,"60-69",290,"age","death"
"1040","Maryland",190175,37968,1842,6755,"70-79",449,"age","death"
"1041","Maryland",190175,37968,1842,6755,"80+",817,"age","death"
"1042","Maryland",190175,37968,1842,6755,"UNKNOWN",80,"age","death"
"1043","Massachusetts",435679,83421,5592,8261,"0-19",0,"age","death"
"1044","Massachusetts",435679,83421,5592,8261,"20-29",7,"age","death"
"1045","Massachusetts",435679,83421,5592,8261,"30-39",16,"age","death"
"1046","Massachusetts",435679,83421,5592,8261,"40-49",50,"age","death"
"1047","Massachusetts",435679,83421,5592,8261,"50-59",196,"age","death"
"1048","Massachusetts",435679,83421,5592,8261,"60-69",552,"age","death"
"1049","Massachusetts",435679,83421,5592,8261,"70-79",1266,"age","death"
"1050","Massachusetts",435679,83421,5592,8261,"80+",3505,"age","death"
"1051","Massachusetts",435679,83421,5592,8261,"UNKNOWN",0,"age","death"
"1052","Michigan",411506,50504,4880,NA,"0-19",0.01,"age","death"
"1053","Michigan",411506,50504,4880,NA,"20-29",0.01,"age","death"
"1054","Michigan",411506,50504,4880,NA,"30-39",0.01,"age","death"
"1055","Michigan",411506,50504,4880,NA,"40-49",0.03,"age","death"
"1056","Michigan",411506,50504,4880,NA,"50-59",0.08,"age","death"
"1057","Michigan",411506,50504,4880,NA,"60-69",0.18,"age","death"
"1058","Michigan",411506,50504,4880,NA,"70-79",0.27,"age","death"
"1059","Michigan",411506,50504,4880,NA,"80+",0.42,"age","death"
"1060","Michigan",411506,50504,4880,NA,"UNKNOWN",0,"age","death"
"1061","Minnesota",NA,14969,700,1339,NA,NA,"age","death"
"1062","Mississippi",NA,11123,510,NA,"0-17",0,"age","death"
"1063","Mississippi",NA,11123,510,NA,"18-29",1,"age","death"
"1064","Mississippi",NA,11123,510,NA,"30-39",10,"age","death"
"1065","Mississippi",NA,11123,510,NA,"40-49",19,"age","death"
"1066","Mississippi",NA,11123,510,NA,"50-59",37,"age","death"
"1067","Mississippi",NA,11123,510,NA,"60-69",111,"age","death"
"1068","Mississippi",NA,11123,510,NA,"70-79",143,"age","death"
"1069","Mississippi",NA,11123,510,NA,"80-89",118,"age","death"
"1070","Mississippi",NA,11123,510,NA,"90+",71,"age","death"
"1071","Mississippi",NA,11123,510,NA,"UNKNOWN",NA,"age","death"
"1072","Missouri",139340,10675,589,NA,"0-20",0,"age","death"
"1073","Missouri",139340,10675,589,NA,"80+",275,"age","death"
"1074","Missouri",139340,10675,589,NA,"20-29",1,"age","death"
"1075","Missouri",139340,10675,589,NA,"30-39",3,"age","death"
"1076","Missouri",139340,10675,589,NA,"40-49",12,"age","death"
"1077","Missouri",139340,10675,589,NA,"50-59",43,"age","death"
"1078","Missouri",139340,10675,589,NA,"60-69",106,"age","death"
"1079","Missouri",139340,10675,589,NA,"70-79",149,"age","death"
"1080","Montana",NA,468,16,63,NA,NA,"age","death"
"1081","Nebraska",65774,10220,122,581,NA,NA,"age","death"
"1082","Nevada",73664,6662,349,NA,"0-9",0,"age","death"
"1083","Nevada",73664,6662,349,NA,"10-19",8,"age","death"
"1084","Nevada",73664,6662,349,NA,"20-29",24,"age","death"
"1085","Nevada",73664,6662,349,NA,"30-39",32,"age","death"
"1086","Nevada",73664,6662,349,NA,"40-49",136,"age","death"
"1087","Nevada",73664,6662,349,NA,"50-59",248,"age","death"
"1088","Nevada",73664,6662,349,NA,"60-69",544,"age","death"
"1089","Nevada",73664,6662,349,NA,"70+",1680,"age","death"
"1090","Nevada",73664,6662,349,NA,"UNKNOWN",16,"age","death"
"1091","New Hampshire",NA,3160,1231,318,"0-9",0,"age","death"
"1092","New Hampshire",NA,3160,1231,318,"10-19",0,"age","death"
"1093","New Hampshire",NA,3160,1231,318,"20-29",2,"age","death"
"1094","New Hampshire",NA,3160,1231,318,"30-39",0,"age","death"
"1095","New Hampshire",NA,3160,1231,318,"40-49",5,"age","death"
"1096","New Hampshire",NA,3160,1231,318,"50-59",0,"age","death"
"1097","New Hampshire",NA,3160,1231,318,"60-69",10,"age","death"
"1098","New Hampshire",NA,3160,1231,318,"70-79",32,"age","death"
"1099","New Hampshire",NA,3160,1231,318,"80+",84,"age","death"
"1100","New Hampshire",NA,3160,1231,318,"UNKNOWN",NA,"age","death"
"1101","New Jersey",NA,143905,10138,14807,NA,NA,"age","death"
"1102","New Mexico",128574,5847,259,886,NA,NA,"age","death"
"1103","New York",1378717,348232,22478,NA,"0-19",14,"age","death"
"1104","New York",1378717,348232,22478,NA,"20-29",81,"age","death"
"1105","New York",1378717,348232,22478,NA,"30-39",303,"age","death"
"1106","New York",1378717,348232,22478,NA,"40-49",798,"age","death"
"1107","New York",1378717,348232,22478,NA,"50-59",2162,"age","death"
"1108","New York",1378717,348232,22478,NA,"60-69",4409,"age","death"
"1109","New York",1378717,348232,22478,NA,"70-79",5880,"age","death"
"1110","New York",1378717,348232,22478,NA,"80+",8822,"age","death"
"1111","New York",1378717,348232,22478,NA,"UNKNOWN",9,"age","death"
"1112","North Carolina",238586,17982,652,481,NA,NA,"age","death"
"1113","North Dakota",53487,1848,42,130,"0-9",0,"age","death"
"1114","North Dakota",53487,1848,42,130,"10-19",0,"age","death"
"1115","North Dakota",53487,1848,42,130,"20-29",0,"age","death"
"1116","North Dakota",53487,1848,42,130,"30-39",0,"age","death"
"1117","North Dakota",53487,1848,42,130,"40-49",3,"age","death"
"1118","North Dakota",53487,1848,42,130,"50-59",2,"age","death"
"1119","North Dakota",53487,1848,42,130,"60-69",1,"age","death"
"1120","North Dakota",53487,1848,42,130,"70-79",9,"age","death"
"1121","North Dakota",53487,1848,42,130,"80+",27,"age","death"
"1122","Ohio",NA,27474,1610,4870,"0-19",0,"age","death"
"1123","Ohio",NA,27474,1610,4870,"20-29",5,"age","death"
"1124","Ohio",NA,27474,1610,4870,"30-39",12,"age","death"
"1125","Ohio",NA,27474,1610,4870,"40-49",24,"age","death"
"1126","Ohio",NA,27474,1610,4870,"50-59",87,"age","death"
"1127","Ohio",NA,27474,1610,4870,"60-69",233,"age","death"
"1128","Ohio",NA,27474,1610,4870,"70-79",411,"age","death"
"1129","Ohio",NA,27474,1610,4870,"80+",837,"age","death"
"1130","Ohio",NA,27474,1610,4870,"UNKNOWN",1,"age","death"
"1131","Oklahoma",NA,5237,288,NA,NA,NA,"age","death"
"1132","Oregon",92121,3612,137,699,"0-9",0,"age","death"
"1133","Oregon",92121,3612,137,699,"10-19",0,"age","death"
"1134","Oregon",92121,3612,137,699,"20-29",0,"age","death"
"1135","Oregon",92121,3612,137,699,"30-39",0,"age","death"
"1136","Oregon",92121,3612,137,699,"40-49",3,"age","death"
"1137","Oregon",92121,3612,137,699,"50-59",5,"age","death"
"1138","Oregon",92121,3612,137,699,"60-69",26,"age","death"
"1139","Oregon",92121,3612,137,699,"70-79",39,"age","death"
"1140","Oregon",92121,3612,137,699,"80+",64,"age","death"
"1141","Oregon",92121,3612,137,699,"UNKNOWN",0,"age","death"
"1142","Pennsylvania",327836,61611,4403,1867,NA,NA,"age","death"
"1143","Rhode Island",108480,12434,489,1403,"0-9",0,"age","death"
"1144","Rhode Island",108480,12434,489,1403,"10-19",0,"age","death"
"1145","Rhode Island",108480,12434,489,1403,"20-29",NA,"age","death"
"1146","Rhode Island",108480,12434,489,1403,"30-39",5,"age","death"
"1147","Rhode Island",108480,12434,489,1403,"40-49",6,"age","death"
"1148","Rhode Island",108480,12434,489,1403,"50-59",19,"age","death"
"1149","Rhode Island",108480,12434,489,1403,"60-69",35,"age","death"
"1150","Rhode Island",108480,12434,489,1403,"70-79",83,"age","death"
"1151","Rhode Island",108480,12434,489,1403,"80-89",108,"age","death"
"1152","Rhode Island",108480,12434,489,1403,"90-99",79,"age","death"
"1153","Rhode Island",108480,12434,489,1403,"100+",5,"age","death"
"1154","Rhode Island",108480,12434,489,1403,"PENDING",0,"age","death"
"1155","South Carolina",NA,8661,NA,NA,"0-19",0,"age","death"
"1156","South Carolina",NA,8661,NA,NA,"20-29",0,"age","death"
"1157","South Carolina",NA,8661,NA,NA,"30-39",1,"age","death"
"1158","South Carolina",NA,8661,NA,NA,"40-49",1,"age","death"
"1159","South Carolina",NA,8661,NA,NA,"50-59",6,"age","death"
"1160","South Carolina",NA,8661,NA,NA,"60-69",7,"age","death"
"1161","South Carolina",NA,8661,NA,NA,"70-79",5,"age","death"
"1162","South Carolina",NA,8661,NA,NA,"80+",24,"age","death"
"1163","South Carolina",NA,8661,NA,NA,"UNKNOWN",NA,"age","death"
"1164","South Dakota",28176,3959,44,304,"0-19",0,"age","death"
"1165","South Dakota",28176,3959,44,304,"20-29",0,"age","death"
"1166","South Dakota",28176,3959,44,304,"30-39",1,"age","death"
"1167","South Dakota",28176,3959,44,304,"40-49",1,"age","death"
"1168","South Dakota",28176,3959,44,304,"50-59",6,"age","death"
"1169","South Dakota",28176,3959,44,304,"60-69",7,"age","death"
"1170","South Dakota",28176,3959,44,304,"70-79",5,"age","death"
"1171","South Dakota",28176,3959,44,304,"80+",24,"age","death"
"1172","South Dakota",28176,3959,44,304,"UNKNOWN",NA,"age","death"
"1173","Tennessee",320201,17288,295,NA,"0-10",1,"age","death"
"1174","Tennessee",320201,17288,295,NA,"11-20",1,"age","death"
"1175","Tennessee",320201,17288,295,NA,"21-30",1,"age","death"
"1176","Tennessee",320201,17288,295,NA,"31-40",3,"age","death"
"1177","Tennessee",320201,17288,295,NA,"41-50",14,"age","death"
"1178","Tennessee",320201,17288,295,NA,"51-60",26,"age","death"
"1179","Tennessee",320201,17288,295,NA,"61-70",62,"age","death"
"1180","Tennessee",320201,17288,295,NA,"71-80",87,"age","death"
"1181","Tennessee",320201,17288,295,NA,"81+",100,"age","death"
"1182","Tennessee",320201,17288,295,NA,"UNKNOWN",0,"age","death"
"1183","Texas",678471,46999,1305,NA,"0-1",0,"age","death"
"1184","Texas",678471,46999,1305,NA,"1-9",0,"age","death"
"1185","Texas",678471,46999,1305,NA,"10-19",2,"age","death"
"1186","Texas",678471,46999,1305,NA,"20-29",10,"age","death"
"1187","Texas",678471,46999,1305,NA,"30-39",9,"age","death"
"1188","Texas",678471,46999,1305,NA,"40-49",21,"age","death"
"1189","Texas",678471,46999,1305,NA,"50-59",54,"age","death"
"1190","Texas",678471,46999,1305,NA,"60-64",45,"age","death"
"1191","Texas",678471,46999,1305,NA,"65-69",59,"age","death"
"1192","Texas",678471,46999,1305,NA,"70-74",45,"age","death"
"1193","Texas",678471,46999,1305,NA,"75-79",45,"age","death"
"1194","Texas",678471,46999,1305,NA,"80+",196,"age","death"
"1195","Texas",678471,46999,1305,NA,"UNKNOWN",3,"age","death"
"1196","Texas",678471,46999,1305,NA,"PENDING",816,"age","death"
"1197","Utah",166774,7068,78,578,NA,NA,"age","death"
"1198","Vermont",22276,934,53,NA,"0-9",0,"age","death"
"1199","Vermont",22276,934,53,NA,"10-19",0,"age","death"
"1200","Vermont",22276,934,53,NA,"20-29",0,"age","death"
"1201","Vermont",22276,934,53,NA,"30-39",1,"age","death"
"1202","Vermont",22276,934,53,NA,"40-49",2,"age","death"
"1203","Vermont",22276,934,53,NA,"50-59",1,"age","death"
"1204","Vermont",22276,934,53,NA,"60-69",10,"age","death"
"1205","Vermont",22276,934,53,NA,"70-79",17,"age","death"
"1206","Vermont",22276,934,53,NA,"80+",22,"age","death"
"1207","Virginia",NA,29683,1002,3724,"0-9",0,"age","death"
"1208","Virginia",NA,29683,1002,3724,"10-19",0,"age","death"
"1209","Virginia",NA,29683,1002,3724,"20-29",2,"age","death"
"1210","Virginia",NA,29683,1002,3724,"30-39",7,"age","death"
"1211","Virginia",NA,29683,1002,3724,"40-49",22,"age","death"
"1212","Virginia",NA,29683,1002,3724,"50-59",53,"age","death"
"1213","Virginia",NA,29683,1002,3724,"60-69",154,"age","death"
"1214","Virginia",NA,29683,1002,3724,"70-79",236,"age","death"
"1215","Virginia",NA,29683,1002,3724,"80+",527,"age","death"
"1216","Virginia",NA,29683,1002,3724,"UNKNOWN",1,"age","death"
"1217","Washington",280993,18288,NA,NA,"0-19",0,"age","death"
"1218","Washington",280993,18288,NA,NA,"20-39",0.01,"age","death"
"1219","Washington",280993,18288,NA,NA,"40-59",0.08,"age","death"
"1220","Washington",280993,18288,NA,NA,"60-79",0.39,"age","death"
"1221","Washington",280993,18288,NA,NA,"80+",0.52,"age","death"
"1222","Washington",280993,18288,NA,NA,"UNKNOWN",0,"age","death"
"1223","West Virginia",73617,1470,64,48,NA,NA,"age","death"
"1224","Wisconsin",146393,12187,453,2018,"0-10",0,"age","death"
"1225","Wisconsin",146393,12187,453,2018,"10-19",0,"age","death"
"1226","Wisconsin",146393,12187,453,2018,"20-29",4,"age","death"
"1227","Wisconsin",146393,12187,453,2018,"30-39",5,"age","death"
