"","state_name","total_test","total_case","total_death","total_hosp","category","count","strata_type","data_type"
"1","Alabama",NA,11101,473,1364,"5-24",1127,"age","case"
"2","Alabama",NA,11101,473,1364,"65+",2778,"age","case"
"3","Alabama",NA,11101,473,1364,"0-4",89,"age","case"
"4","Alabama",NA,11101,473,1364,"50-64",2760,"age","case"
"5","Alabama",NA,11101,473,1364,"25-49",4338,"age","case"
"6","Alabama",NA,11101,473,1364,"UNKNOWN",9,"age","case"
"7","Alaska",31762,387,10,39,"0-10",9,"age","case"
"8","Alaska",31762,387,10,39,"10-19",23,"age","case"
"9","Alaska",31762,387,10,39,"20-29",67,"age","case"
"10","Alaska",31762,387,10,39,"30-39",75,"age","case"
"11","Alaska",31762,387,10,39,"40-49",56,"age","case"
"12","Alaska",31762,387,10,39,"50-59",69,"age","case"
"13","Alaska",31762,387,10,39,"60-69",55,"age","case"
"14","Alaska",31762,387,10,39,"70-79",25,"age","case"
"15","Alaska",31762,387,10,39,"80+",8,"age","case"
"16","Alaska",31762,387,10,39,"UNKNOWN",0,"age","case"
"17","Arizona",175455,12674,624,1636,"0-19",972,"age","case"
"18","Arizona",175455,12674,624,1636,"20-44",4835,"age","case"
"19","Arizona",175455,12674,624,1636,"45-54",2136,"age","case"
"20","Arizona",175455,12674,624,1636,"55-64",1915,"age","case"
"21","Arizona",175455,12674,624,1636,"65+",2807,"age","case"
"22","Arizona",175455,12674,624,1636,"UNKNOWN",9,"age","case"
"23","Arkansas",87574,4366,98,509,"0-17",151,"age","case"
"24","Arkansas",87574,4366,98,509,"18-24",359,"age","case"
"25","Arkansas",87574,4366,98,509,"25-44",1640,"age","case"
"26","Arkansas",87574,4366,98,509,"45-64",1414,"age","case"
"27","Arkansas",87574,4366,98,509,"65+",672,"age","case"
"28","California",NA,73164,2926,NA,"0-17",2799,"age","case"
"29","California",NA,73164,2926,NA,"18-49",18334,"age","case"
"30","California",NA,73164,2926,NA,"50-64",18268,"age","case"
"31","California",NA,73164,2926,NA,"65+",18154,"age","case"
"32","Colorado",NA,18804,906,558,"0-9",370,"age","case"
"33","Colorado",NA,18804,906,558,"10-19",800,"age","case"
"34","Colorado",NA,18804,906,558,"20-29",3129,"age","case"
"35","Colorado",NA,18804,906,558,"30-39",3580,"age","case"
"36","Colorado",NA,18804,906,558,"40-49",3603,"age","case"
"37","Colorado",NA,18804,906,558,"50-59",3478,"age","case"
"38","Colorado",NA,18804,906,558,"60-69",2532,"age","case"
"39","Colorado",NA,18804,906,558,"70-79",1602,"age","case"
"40","Colorado",NA,18804,906,558,"80+",1690,"age","case"
"41","Colorado",NA,18804,906,558,"UNKNOWN",54,"age","case"
"42","Connecticut",149562,35464,3219,NA,"0-9",328,"age","case"
"43","Connecticut",149562,35464,3219,NA,"10-19",789,"age","case"
"44","Connecticut",149562,35464,3219,NA,"20-29",3866,"age","case"
"45","Connecticut",149562,35464,3219,NA,"30-39",4934,"age","case"
"46","Connecticut",149562,35464,3219,NA,"40-49",5095,"age","case"
"47","Connecticut",149562,35464,3219,NA,"50-59",6266,"age","case"
"48","Connecticut",149562,35464,3219,NA,"60-69",5299,"age","case"
"49","Connecticut",149562,35464,3219,NA,"70-79",3495,"age","case"
"50","Connecticut",149562,35464,3219,NA,"80+",5260,"age","case"
"51","Delaware",36857,7223,260,NA,"0-4",82,"age","case"
"52","Delaware",36857,7223,260,NA,"5-17",311,"age","case"
"53","Delaware",36857,7223,260,NA,"18-34",1876,"age","case"
"54","Delaware",36857,7223,260,NA,"35-49",1917,"age","case"
"55","Delaware",36857,7223,260,NA,"50-64",1711,"age","case"
"56","Delaware",36857,7223,260,NA,"65+",1326,"age","case"
"57","District of Columbia",32999,6736,358,NA,NA,NA,"age","case"
"58","Florida",609574,42038,1875,NA,"0-4",250,"age","case"
"59","Florida",609574,42038,1875,NA,"5-14",528,"age","case"
"60","Florida",609574,42038,1875,NA,"15-24",3286,"age","case"
"61","Florida",609574,42038,1875,NA,"25-34",6288,"age","case"
"62","Florida",609574,42038,1875,NA,"35-44",6281,"age","case"
"63","Florida",609574,42038,1875,NA,"45-54",7424,"age","case"
"64","Florida",609574,42038,1875,NA,"55-64",7060,"age","case"
"65","Florida",609574,42038,1875,NA,"65-74",5132,"age","case"
"66","Florida",609574,42038,1875,NA,"75-84",3479,"age","case"
"67","Florida",609574,42038,1875,NA,"85+",2301,"age","case"
"68","Florida",609574,42038,1875,NA,"UNKNOWN",9,"age","case"
"69","Georgia",NA,35977,1544,6374,NA,NA,"age","case"
"70","Hawaii",39767,637,NA,81,"0-19",32,"age","case"
"71","Hawaii",39767,637,NA,81,"20-39",214,"age","case"
"72","Hawaii",39767,637,NA,81,"40-59",220,"age","case"
"73","Hawaii",39767,637,NA,81,"60+",171,"age","case"
"74","Idaho",34546,NA,72,212,"0-17",104,"age","case"
"75","Idaho",34546,NA,72,212,"18-29",487,"age","case"
"76","Idaho",34546,NA,72,212,"30-39",379,"age","case"
"77","Idaho",34546,NA,72,212,"40-49",383,"age","case"
"78","Idaho",34546,NA,72,212,"50-59",380,"age","case"
"79","Idaho",34546,NA,72,212,"60-69",290,"age","case"
"80","Idaho",34546,NA,72,212,"70-79",169,"age","case"
"81","Idaho",34546,NA,72,212,"80+",157,"age","case"
"82","Illinois",512037,87937,3928,NA,"0-20",4535,"age","case"
"83","Illinois",512037,87937,3928,NA,"20-29",13110,"age","case"
"84","Illinois",512037,87937,3928,NA,"30-39",14354,"age","case"
"85","Illinois",512037,87937,3928,NA,"40-49",16050,"age","case"
"86","Illinois",512037,87937,3928,NA,"50-59",16013,"age","case"
"87","Illinois",512037,87937,3928,NA,"60-69",11183,"age","case"
"88","Illinois",512037,87937,3928,NA,"70-79",6303,"age","case"
"89","Illinois",512037,87937,3928,NA,"80+",6327,"age","case"
"90","Illinois",512037,87937,3928,NA,"UNKNOWN",62,"age","case"
"91","Indiana",160239,26053,1508,NA,"0-19",869,"age","case"
"92","Indiana",160239,26053,1508,NA,"20-29",3523,"age","case"
"93","Indiana",160239,26053,1508,NA,"30-39",4099,"age","case"
"94","Indiana",160239,26053,1508,NA,"40-49",4453,"age","case"
"95","Indiana",160239,26053,1508,NA,"50-59",4543,"age","case"
"96","Indiana",160239,26053,1508,NA,"60-69",3524,"age","case"
"97","Indiana",160239,26053,1508,NA,"70-79",2259,"age","case"
"98","Indiana",160239,26053,1508,NA,"80+",2759,"age","case"
"99","Indiana",160239,26053,1508,NA,"UNKNOWN",24,"age","case"
"100","Iowa",89294,13675,318,NA,"0-17",273,"age","case"
"101","Iowa",89294,13675,318,NA,"18-40",5744,"age","case"
"102","Iowa",89294,13675,318,NA,"41-60",5107,"age","case"
"103","Iowa",89294,13675,318,NA,"61-80",1901,"age","case"
"104","Iowa",89294,13675,318,NA,"80+",661,"age","case"
"105","Kansas",57628,7468,164,704,"0-9",136,"age","case"
"106","Kansas",57628,7468,164,704,"10-17",206,"age","case"
"107","Kansas",57628,7468,164,704,"18-24",887,"age","case"
"108","Kansas",57628,7468,164,704,"25-34",1416,"age","case"
"109","Kansas",57628,7468,164,704,"35-44",1438,"age","case"
"110","Kansas",57628,7468,164,704,"45-54",1340,"age","case"
"111","Kansas",57628,7468,164,704,"55-64",1089,"age","case"
"112","Kansas",57628,7468,164,704,"65-74",479,"age","case"
"113","Kansas",57628,7468,164,704,"75-84",250,"age","case"
"114","Kansas",57628,7468,164,704,"85+",213,"age","case"
"115","Kansas",57628,7468,164,704,"UNKNOWN",14,"age","case"
"116","Kentucky",121246,7225,328,1487,"0-9",98,"age","case"
"117","Kentucky",121246,7225,328,1487,"10-19",221,"age","case"
"118","Kentucky",121246,7225,328,1487,"20-29",927,"age","case"
"119","Kentucky",121246,7225,328,1487,"30-39",1096,"age","case"
"120","Kentucky",121246,7225,328,1487,"40-49",1173,"age","case"
"121","Kentucky",121246,7225,328,1487,"50-59",1092,"age","case"
"122","Kentucky",121246,7225,328,1487,"60-69",866,"age","case"
"123","Kentucky",121246,7225,328,1487,"70-79",608,"age","case"
"124","Kentucky",121246,7225,328,1487,"80+",620,"age","case"
"125","Kentucky",121246,7225,328,1487,"UNKNOWN",524,"age","case"
"126","Louisiana",247588,33489,2351,NA,"0-18",537,"age","case"
"127","Louisiana",247588,33489,2351,NA,"18-29",4027,"age","case"
"128","Louisiana",247588,33489,2351,NA,"30-39",5300,"age","case"
"129","Louisiana",247588,33489,2351,NA,"40-49",5594,"age","case"
"130","Louisiana",247588,33489,2351,NA,"50-59",6308,"age","case"
"131","Louisiana",247588,33489,2351,NA,"60-69",5500,"age","case"
"132","Louisiana",247588,33489,2351,NA,"70+",6223,"age","case"
"133","Maine",NA,1565,69,207,"0-20",48,"age","case"
"134","Maine",NA,1565,69,207,"20-29",178,"age","case"
"135","Maine",NA,1565,69,207,"30-39",188,"age","case"
"136","Maine",NA,1565,69,207,"40-49",242,"age","case"
"137","Maine",NA,1565,69,207,"50-59",299,"age","case"
"138","Maine",NA,1565,69,207,"60-69",252,"age","case"
"139","Maine",NA,1565,69,207,"70-79",180,"age","case"
"140","Maine",NA,1565,69,207,"80+",178,"age","case"
"141","Maryland",178454,35903,118,6553,"0-9",671,"age","case"
"142","Maryland",178454,35903,118,6553,"10-19",1299,"age","case"
"143","Maryland",178454,35903,118,6553,"20-29",4685,"age","case"
"144","Maryland",178454,35903,118,6553,"30-39",6475,"age","case"
"145","Maryland",178454,35903,118,6553,"40-49",6440,"age","case"
"146","Maryland",178454,35903,118,6553,"50-59",6033,"age","case"
"147","Maryland",178454,35903,118,6553,"60-69",4487,"age","case"
"148","Maryland",178454,35903,118,6553,"70-79",3004,"age","case"
"149","Maryland",178454,35903,118,6553,"80+",2809,"age","case"
"150","Massachusetts",410032,80497,5315,7982,"0-19",2995,"age","case"
"151","Massachusetts",410032,80497,5315,7982,"20-29",10203,"age","case"
"152","Massachusetts",410032,80497,5315,7982,"30-39",11898,"age","case"
"153","Massachusetts",410032,80497,5315,7982,"40-49",11555,"age","case"
"154","Massachusetts",410032,80497,5315,7982,"50-59",13006,"age","case"
"155","Massachusetts",410032,80497,5315,7982,"60-69",10721,"age","case"
"156","Massachusetts",410032,80497,5315,7982,"70-79",7614,"age","case"
"157","Massachusetts",410032,80497,5315,7982,"80+",12267,"age","case"
"158","Massachusetts",410032,80497,5315,7982,"UNKNOWN",238,"age","case"
"159","Michigan",345403,49582,4787,NA,"0-19",0.02,"age","case"
"160","Michigan",345403,49582,4787,NA,"20-29",0.11,"age","case"
"161","Michigan",345403,49582,4787,NA,"30-39",0.13,"age","case"
"162","Michigan",345403,49582,4787,NA,"40-49",0.16,"age","case"
"163","Michigan",345403,49582,4787,NA,"50-59",0.18,"age","case"
"164","Michigan",345403,49582,4787,NA,"60-69",0.17,"age","case"
"165","Michigan",345403,49582,4787,NA,"70-79",0.11,"age","case"
"166","Michigan",345403,49582,4787,NA,"80+",0.11,"age","case"
"167","Michigan",345403,49582,4787,NA,"UNKNOWN",0.01,"age","case"
"168","Minnesota",NA,13435,663,1552,"0-5",148,"age","case"
"169","Minnesota",NA,13435,663,1552,"6-19",692,"age","case"
"170","Minnesota",NA,13435,663,1552,"20-29",2344,"age","case"
"171","Minnesota",NA,13435,663,1552,"30-39",2652,"age","case"
"172","Minnesota",NA,13435,663,1552,"40-49",2125,"age","case"
"173","Minnesota",NA,13435,663,1552,"50-59",2092,"age","case"
"174","Minnesota",NA,13435,663,1552,"60-69",1341,"age","case"
"175","Minnesota",NA,13435,663,1552,"70+",2034,"age","case"
"176","Minnesota",NA,13435,663,1552,"UNKNOWN",7,"age","case"
"177","Mississippi",NA,10483,480,NA,"0-17",488,"age","case"
"178","Mississippi",NA,10483,480,NA,"18-29",1697,"age","case"
"179","Mississippi",NA,10483,480,NA,"30-39",1619,"age","case"
"180","Mississippi",NA,10483,480,NA,"40-49",1784,"age","case"
"181","Mississippi",NA,10483,480,NA,"50-59",1709,"age","case"
"182","Mississippi",NA,10483,480,NA,"60-69",1405,"age","case"
"183","Mississippi",NA,10483,480,NA,"70-79",888,"age","case"
"184","Mississippi",NA,10483,480,NA,"80-89",606,"age","case"
"185","Mississippi",NA,10483,480,NA,"90+",272,"age","case"
"186","Mississippi",NA,10483,480,NA,"UNKNOWN",NA,"age","case"
"187","Missouri",126935,10317,562,NA,"0-20",334,"age","case"
"188","Missouri",126935,10317,562,NA,"20-24",610,"age","case"
"189","Missouri",126935,10317,562,NA,"25-29",713,"age","case"
"190","Missouri",126935,10317,562,NA,"30-34",702,"age","case"
"191","Missouri",126935,10317,562,NA,"35-39",691,"age","case"
"192","Missouri",126935,10317,562,NA,"40-44",732,"age","case"
"193","Missouri",126935,10317,562,NA,"45-49",842,"age","case"
"194","Missouri",126935,10317,562,NA,"50-54",884,"age","case"
"195","Missouri",126935,10317,562,NA,"55-59",965,"age","case"
"196","Missouri",126935,10317,562,NA,"60-64",917,"age","case"
"197","Missouri",126935,10317,562,NA,"65-69",712,"age","case"
"198","Missouri",126935,10317,562,NA,"70-74",578,"age","case"
"199","Missouri",126935,10317,562,NA,"75-79",450,"age","case"
"200","Missouri",126935,10317,562,NA,"80+",1178,"age","case"
"201","Missouri",126935,10317,562,NA,"UNKNOWN",9,"age","case"
"202","Montana",NA,462,16,63,"0-9",3,"age","case"
"203","Montana",NA,462,16,63,"10-19",13,"age","case"
"204","Montana",NA,462,16,63,"20-29",92,"age","case"
"205","Montana",NA,462,16,63,"30-39",76,"age","case"
"206","Montana",NA,462,16,63,"40-49",67,"age","case"
"207","Montana",NA,462,16,63,"50-59",85,"age","case"
"208","Montana",NA,462,16,63,"60-69",74,"age","case"
"209","Montana",NA,462,16,63,"70-79",35,"age","case"
"210","Montana",NA,462,16,63,"80+",17,"age","case"
"211","Nebraska",57315,9416,113,559,NA,NA,"age","case"
"212","Nevada",82993,6499,339,NA,"0-9",1582,"age","case"
"213","Nevada",82993,6499,339,NA,"10-19",2411,"age","case"
"214","Nevada",82993,6499,339,NA,"20-29",9032,"age","case"
"215","Nevada",82993,6499,339,NA,"30-39",11073,"age","case"
"216","Nevada",82993,6499,339,NA,"40-49",10933,"age","case"
"217","Nevada",82993,6499,339,NA,"50-59",11853,"age","case"
"218","Nevada",82993,6499,339,NA,"60-69",10459,"age","case"
"219","Nevada",82993,6499,339,NA,"70+",10368,"age","case"
"220","Nevada",82993,6499,339,NA,"UNKNOWN",1771,"age","case"
"221","New Hampshire",NA,2588,1019,286,"0-9",18,"age","case"
"222","New Hampshire",NA,2588,1019,286,"10-19",100,"age","case"
"223","New Hampshire",NA,2588,1019,286,"20-29",364,"age","case"
"224","New Hampshire",NA,2588,1019,286,"30-39",347,"age","case"
"225","New Hampshire",NA,2588,1019,286,"40-49",355,"age","case"
"226","New Hampshire",NA,2588,1019,286,"50-59",498,"age","case"
"227","New Hampshire",NA,2588,1019,286,"60-69",378,"age","case"
"228","New Hampshire",NA,2588,1019,286,"70-79",222,"age","case"
"229","New Hampshire",NA,2588,1019,286,"80+",305,"age","case"
"230","New Hampshire",NA,2588,1019,286,"UNKNOWN",NA,"age","case"
"231","New Jersey",NA,142704,9946,14550,"0-4",593,"age","case"
"232","New Jersey",NA,142704,9946,14550,"5-17",2477,"age","case"
"233","New Jersey",NA,142704,9946,14550,"18-29",17507,"age","case"
"234","New Jersey",NA,142704,9946,14550,"30-49",45802,"age","case"
"235","New Jersey",NA,142704,9946,14550,"50-64",41566,"age","case"
"236","New Jersey",NA,142704,9946,14550,"65-79",20760,"age","case"
"237","New Jersey",NA,142704,9946,14550,"80+",13709,"age","case"
"238","New Jersey",NA,142704,9946,14550,"UNKNOWN",NA,"age","case"
"239","New Mexico",119601,5503,242,886,"0-9",0.0425,"age","case"
"240","New Mexico",119601,5503,242,886,"10-19",0.084,"age","case"
"241","New Mexico",119601,5503,242,886,"20-29",0.152,"age","case"
"242","New Mexico",119601,5503,242,886,"30-39",0.1616,"age","case"
"243","New Mexico",119601,5503,242,886,"40-49",0.1557,"age","case"
"244","New Mexico",119601,5503,242,886,"50-59",0.1533,"age","case"
"245","New Mexico",119601,5503,242,886,"60-69",0.1243,"age","case"
"246","New Mexico",119601,5503,242,886,"70-79",0.0586,"age","case"
"247","New Mexico",119601,5503,242,886,"80-89",0.0457,"age","case"
"248","New Mexico",119601,5503,242,886,"90+",0.0222,"age","case"
"249","North Carolina",219268,16507,615,507,"0-17",660,"age","case"
"250","North Carolina",219268,16507,615,507,"18-24",1320,"age","case"
"251","North Carolina",219268,16507,615,507,"25-49",7098,"age","case"
"252","North Carolina",219268,16507,615,507,"50-64",4127,"age","case"
"253","North Carolina",219268,16507,615,507,"65+",3301,"age","case"
"254","North Carolina",219268,16507,615,507,"UNKNOWN",NA,"age","case"
"255","North Dakota",50311,1712,40,129,"0-9",74,"age","case"
"256","North Dakota",50311,1712,40,129,"10-19",97,"age","case"
"257","North Dakota",50311,1712,40,129,"20-29",338,"age","case"
"258","North Dakota",50311,1712,40,129,"30-39",416,"age","case"
"259","North Dakota",50311,1712,40,129,"40-49",266,"age","case"
"260","North Dakota",50311,1712,40,129,"50-59",196,"age","case"
"261","North Dakota",50311,1712,40,129,"60-69",136,"age","case"
"262","North Dakota",50311,1712,40,129,"70-79",68,"age","case"
"263","North Dakota",50311,1712,40,129,"80+",121,"age","case"
"264","Ohio",NA,26357,1534,4718,"0-19",910,"age","case"
"265","Ohio",NA,26357,1534,4718,"20-29",3425,"age","case"
"266","Ohio",NA,26357,1534,4718,"30-39",4234,"age","case"
"267","Ohio",NA,26357,1534,4718,"40-49",4208,"age","case"
"268","Ohio",NA,26357,1534,4718,"50-59",4485,"age","case"
"269","Ohio",NA,26357,1534,4718,"60-69",3729,"age","case"
"270","Ohio",NA,26357,1534,4718,"70-79",2426,"age","case"
"271","Ohio",NA,26357,1534,4718,"80+",2914,"age","case"
"272","Ohio",NA,26357,1534,4718,"UNKNOWN",26,"age","case"
